0.023779287,36.76647981,,,,,,
0.033754716,38.2769466,,,,,,
0.039893441,40.5677023,,,,,,
0.052170892,43.72225866,,,,,,
0.07365643,44.74828567,,,,,,
0.095141968,45.59421157,,,,,,
0.116627507,46.20462061,,,,,,
0.147321133,46.57525312,,,,,,
0.174945397,46.28077743,,,,,,
0.199500298,45.50960704,,,,,,
0.233263287,44.75911404,,,,,,
0.270095638,44.41881687,,,,,,
0.30692799,44.58649722,,,,,,
0.343760342,44.86500904,,,,,,
0.380592693,45.15275681,,,,,,
0.417425045,45.32967312,,,,,,
0.454257396,45.33110628,,,,,,
0.491089748,45.21247203,,,,,,
0.527922099,45.14001756,,,,,,
0.564754451,45.05832713,,,,,,
0.601586803,45.05976029,,,,,,
0.638419154,45.06119346,,,,,,
0.675251506,45.09957045,,,,,,
0.712083857,45.17489125,,,,,,
0.748916209,45.17632442,,,,,,
0.78574856,45.17775758,,,,,,
0.822580912,45.17919075,,,,,,
0.859413264,45.18062391,,,,,,
0.896245615,45.18205708,,,,,,
0.933077967,45.17425429,,,,,,
0.969910318,45.07409195,,,,,,
1.00674267,45.01087343,,,,,,
1.043575022,44.90147513,,,,,,
1.080407373,44.80131279,,,,,,
1.117239725,44.80274596,,,,,,
1.154072076,44.89653868,,,,,,
1.190904428,44.97185948,,,,,,
1.227736779,44.97329265,,,,,,
1.264569131,44.97472581,,,,,,
1.301401483,44.97615898,,,,,,
1.338233834,44.97759214,,,,,,
1.375066186,44.97902531,,,,,,
1.411898537,44.88809892,,,,,,
1.448730889,44.81564445,,,,,,
1.48556324,44.81707761,,,,,,
1.522395592,44.81851078,,,,,,
1.559227944,44.81994395,,,,,,
1.596060295,44.82137711,,,,,,
1.632892647,44.7766305,,,,,,
1.669724998,44.65799625,,,,,,
1.70655735,44.65942942,,,,,,
1.743389702,44.61468281,,,,,,
1.780222053,44.55146429,,,,,,
1.817054405,44.5436615,,,,,,
1.853886756,44.44349916,,,,,,
1.890719108,44.44493232,,,,,,
1.927551459,44.44636549,,,,,,
1.964383811,44.42009079,,,,,,
2.001216163,44.28298463,,,,,,
2.038048514,44.2844178,,,,,,
2.074880866,44.15654759,,,,,,
2.111713217,44.05638525,,,,,,
2.148545569,44.01163864,,,,,,
2.18537792,44.03154372,,,,,,
2.222210272,44.12533643,,,,,,
2.259042624,44.1267696,,,,,,
2.295874975,44.08202299,,,,,,
2.332707327,44.04651233,,,,,,
2.367698061,44.41915923,,,,,,
2.39453306,44.98702715,,,,,,
2.394094579,44.60305824,,,,,,
2.391025217,43.91024219,,,,,,
2.388978975,42.41393786,,,,,,
2.387955854,43.245134,,,,,,
2.384886491,41.91503705,,,,,,
2.376116884,41.02804414,,,,,,
2.366470316,40.36268002,,,,,,
2.36033159,39.90064341,,,,,,
2.34314316,38.94312967,,,,,,
2.341915415,38.23745493,,,,,,
2.329637964,37.54889856,,,,,,
2.323499239,36.81440128,,,,,,
2.314291151,36.34300928,,,,,,
2.306617744,35.84396914,,,,,,
2.286666887,35.01749846,,,,,,
2.252903898,34.88133978,,,,,,
2.222210272,35.67443761,,,,,,
2.197655371,36.32461699,,,,,,
2.166961745,36.9376137,,,,,,
2.133198756,36.58533367,,,,,,
2.108643855,35.86397374,,,,,,
2.097594149,34.9990584,,,,,,
2.06874214,34.42161216,,,,,,
2.031909789,34.6048981,,,,,,
2.001216163,35.33334424,,,,,,
1.976661261,36.06664721,,,,,,
1.955175723,36.67076625,,,,,,
1.927551459,37.23308463,,,,,,
1.890719108,37.13005596,,,,,,
1.860025482,36.22835605,,,,,,
1.838539943,35.53944139,,,,,,
1.813985042,34.87719156,,,,,,
1.780222053,34.4103857,,,,,,
1.743389702,34.6213795,,,,,,
1.715765438,35.25758552,,,,,,
1.694279899,35.94482815,,,,,,
1.669724998,36.71969293,,,,,,
1.64823946,37.3792277,,,,,,
1.620615196,37.90460226,,,,,,
1.583782845,38.12483201,,,,,,
1.550019856,37.67095648,,,,,,
1.519326229,36.99369027,,,,,,
1.491701966,36.21402439,,,,,,
1.464077702,35.5396484,,,,,,
1.436453438,34.93731285,,,,,,
1.405759812,34.48817473,,,,,,
1.36892746,34.56062921,,,,,,
1.338233834,35.08588434,,,,,,
1.313678933,35.68064799,,,,,,
1.289124032,36.30311951,,,,,,
1.264569131,37.03642249,,,,,,
1.236944867,37.81393862,,,,,,
1.203181878,38.23009005,,,,,,
1.166349527,38.33025239,,,,,,
1.132586538,37.66579709,,,,,,
1.104962274,36.91938065,,,,,,
1.083476736,36.23046599,,,,,,
1.061991197,35.6292929,,,,,,
1.034366934,35.01310342,,,,,,
1.000603945,34.55553351,,,,,,
0.963771593,34.72034753,,,,,,
0.933077967,35.55500716,,,,,,
0.908523066,36.21904047,,,,,,
0.883968165,36.85536592,,,,,,
0.859413264,37.43627564,,,,,,
0.828719637,38.08621617,,,,,,
0.791887286,38.49116502,,,,,,
0.755054934,38.52667568,,,,,,
0.718222583,37.99879308,,,,,,
0.687528956,37.27719428,,,,,,
0.666043418,36.49130209,,,,,,
0.647627242,35.86254057,,,,,,
0.626141704,35.1967158,,,,,,
0.595448077,34.49358891,,,,,,
0.558615726,34.41826811,,,,,,
0.527922099,34.79112998,,,,,,
0.506436561,35.59844003,,,,,,
0.488020385,36.20729648,,,,,,
0.466534847,36.96380877,,,,,,
0.441979946,37.75252748,,,,,,
0.417425045,38.4165608,,,,,,
0.386731418,38.78942267,,,,,,
0.352968429,38.22286849,,,,,,
0.328413528,37.45717597,,,,,,
0.309997353,36.79147063,,,,,,
